Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52098 connected to 10.0.0.4 port 5001
[  8]  66.01-67.00  sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8]  67.00-68.00  sec   180 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8]  68.00-69.00  sec   172 KBytes  1.42 Mbits/sec    0    144 KBytes       
[  8]  69.00-70.00  sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8]  70.00-71.00  sec   164 KBytes  1.35 Mbits/sec    0    144 KBytes       
[  8]  71.00-72.00  sec   188 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8]  72.00-73.00  sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8]  73.00-74.00  sec   180 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8]  74.00-75.01  sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8]  75.01-76.01  sec   177 KBytes  1.45 Mbits/sec    0    144 KBytes       
[  8]  76.01-77.00  sec   165 KBytes  1.36 Mbits/sec    0    144 KBytes       
[  8]  77.00-78.00  sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8]  78.00-79.00  sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8]  79.00-80.01  sec   192 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8]  80.01-81.00  sec   176 KBytes  1.46 Mbits/sec    0    144 KBytes       
[  8]  81.00-82.00  sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8]  82.00-83.01  sec   187 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8]  83.01-84.01  sec   156 KBytes  1.28 Mbits/sec    0    144 KBytes       
[  8]  84.01-85.01  sec   191 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8]  85.01-86.00  sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8]  86.00-87.01  sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8]  87.01-88.00  sec   171 KBytes  1.41 Mbits/sec    0    144 KBytes       
[  8]  88.00-89.00  sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8]  89.00-90.00  sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8]  90.00-91.00  sec   159 KBytes  1.30 Mbits/sec    0    144 KBytes       
[  8]  91.00-92.00  sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8]  92.00-93.01  sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8]  93.01-94.01  sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8]  94.01-95.01  sec   167 KBytes  1.37 Mbits/sec    0    144 KBytes       
[  8]  95.01-96.00  sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8]  96.00-97.01  sec   190 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8]  97.01-98.01  sec   183 KBytes  1.50 Mbits/sec    0    144 KBytes       
[  8]  98.01-99.00  sec   169 KBytes  1.39 Mbits/sec    0    144 KBytes       
[  8]  99.00-100.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 100.00-101.00 sec   168 KBytes  1.38 Mbits/sec    0    144 KBytes       
[  8] 101.00-102.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 102.00-103.00 sec   190 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8] 103.00-104.00 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 104.00-105.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 105.00-106.01 sec   174 KBytes  1.41 Mbits/sec    0    144 KBytes       
[  8] 106.01-107.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 107.00-108.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 108.00-109.00 sec   189 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 109.00-110.00 sec   160 KBytes  1.32 Mbits/sec    0    144 KBytes       
[  8] 110.00-111.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 111.00-112.00 sec   175 KBytes  1.43 Mbits/sec    0    144 KBytes       
[  8] 112.00-113.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 113.00-114.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 114.00-115.00 sec   188 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 115.00-116.00 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 116.00-117.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 117.01-118.00 sec   176 KBytes  1.45 Mbits/sec    0    144 KBytes       
[  8] 118.00-119.01 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 119.01-120.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 120.00-121.00 sec   156 KBytes  1.28 Mbits/sec    0    144 KBytes       
[  8] 121.00-122.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 122.00-123.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 123.00-124.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 124.00-125.01 sec   171 KBytes  1.39 Mbits/sec    0    144 KBytes       
[  8] 125.01-126.01 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 126.01-127.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 127.00-128.01 sec   160 KBytes  1.30 Mbits/sec    0    144 KBytes       
[  8] 128.01-129.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 129.00-130.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 130.00-131.00 sec   172 KBytes  1.41 Mbits/sec    0    144 KBytes       
[  8] 131.00-132.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 132.00-133.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 133.00-134.00 sec   159 KBytes  1.30 Mbits/sec    0    144 KBytes       
[  8] 134.00-135.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 135.00-136.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 136.01-137.01 sec   173 KBytes  1.42 Mbits/sec    0    144 KBytes       
[  8] 137.01-138.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
