Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52476 connected to 10.0.0.4 port 5001
[  8] 253.01-254.00 sec   316 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 254.00-255.00 sec   337 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 255.00-256.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 256.00-257.00 sec   344 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 257.00-258.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 258.00-259.00 sec   332 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 259.00-260.01 sec   280 KBytes  2.27 Mbits/sec    0    136 KBytes       
[  8] 260.01-261.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 261.00-262.00 sec   326 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8] 262.00-263.01 sec   327 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8] 263.01-264.00 sec   313 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 264.00-265.01 sec   341 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 265.01-266.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 266.00-267.00 sec   342 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 267.00-268.00 sec   350 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 268.00-269.00 sec   303 KBytes  2.49 Mbits/sec    0    136 KBytes       
[  8] 269.00-270.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 270.01-271.00 sec   315 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 271.00-272.01 sec   339 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 272.01-273.01 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 273.01-274.01 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 274.01-275.01 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 275.01-276.00 sec   333 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 276.00-277.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 277.00-278.00 sec   348 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 278.00-279.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 279.00-280.00 sec   327 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 280.00-281.01 sec   313 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8] 281.01-282.00 sec   340 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 282.00-283.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 283.01-284.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 284.00-285.00 sec   255 KBytes  2.09 Mbits/sec    0    136 KBytes       
[  8] 285.00-286.00 sec   367 KBytes  2.99 Mbits/sec    0    136 KBytes       
[  8] 286.00-287.00 sec   305 KBytes  2.50 Mbits/sec    0    136 KBytes       
[  8] 287.00-288.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 288.00-289.00 sec   339 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 289.00-290.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 290.00-291.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 291.01-292.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 292.00-293.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 293.00-294.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 294.00-295.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 295.01-296.01 sec   327 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 296.01-297.00 sec   327 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 297.00-298.00 sec   313 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 298.00-299.01 sec   340 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 299.01-300.00 sec   311 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 300.00-301.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 301.00-302.01 sec   319 KBytes  2.59 Mbits/sec    0    136 KBytes       
