Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52548 connected to 10.0.0.4 port 5001
[  8] 188.01-189.00 sec   256 KBytes  2.12 Mbits/sec    0   42.4 KBytes       
[  8] 189.00-190.01 sec   260 KBytes  2.12 Mbits/sec    0   42.4 KBytes       
[  8] 190.01-191.00 sec   220 KBytes  1.81 Mbits/sec    0   42.4 KBytes       
[  8] 191.00-192.00 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 192.00-193.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 193.00-194.00 sec   256 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 194.00-195.00 sec   257 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 195.00-196.00 sec   255 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 196.00-197.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 197.00-198.00 sec   266 KBytes  2.18 Mbits/sec    0   42.4 KBytes       
[  8] 198.00-199.01 sec   249 KBytes  2.02 Mbits/sec    0   45.2 KBytes       
[  8] 199.01-200.01 sec   253 KBytes  2.07 Mbits/sec    0   42.4 KBytes       
[  8] 200.01-201.00 sec   245 KBytes  2.02 Mbits/sec    0   5.66 KBytes       
[  8] 201.00-202.00 sec   218 KBytes  1.78 Mbits/sec    0   42.4 KBytes       
[  8] 202.00-203.00 sec   273 KBytes  2.24 Mbits/sec    0   42.4 KBytes       
[  8] 203.00-204.00 sec   225 KBytes  1.83 Mbits/sec    0   45.2 KBytes       
[  8] 204.00-205.00 sec   255 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 205.00-206.00 sec   273 KBytes  2.24 Mbits/sec    0   45.2 KBytes       
[  8] 206.00-207.00 sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 207.00-208.00 sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 208.00-209.00 sec   285 KBytes  2.33 Mbits/sec    0   42.4 KBytes       
[  8] 209.00-210.01 sec   256 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 210.01-211.00 sec   256 KBytes  2.12 Mbits/sec    0   45.2 KBytes       
[  8] 211.00-212.00 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 212.00-213.00 sec   224 KBytes  1.84 Mbits/sec    0   45.2 KBytes       
[  8] 213.00-214.02 sec   256 KBytes  2.07 Mbits/sec    0   42.4 KBytes       
[  8] 214.02-215.00 sec   271 KBytes  2.26 Mbits/sec    0   45.2 KBytes       
[  8] 215.00-216.00 sec   273 KBytes  2.23 Mbits/sec    0   45.2 KBytes       
[  8] 216.00-217.00 sec   225 KBytes  1.85 Mbits/sec    0   42.4 KBytes       
[  8] 217.00-218.00 sec   287 KBytes  2.35 Mbits/sec    0   42.4 KBytes       
[  8] 218.00-219.01 sec   256 KBytes  2.08 Mbits/sec    0   45.2 KBytes       
[  8] 219.01-220.00 sec   204 KBytes  1.69 Mbits/sec    0   42.4 KBytes       
[  8] 220.00-221.01 sec   249 KBytes  2.02 Mbits/sec    0   45.2 KBytes       
[  8] 221.01-222.01 sec   251 KBytes  2.06 Mbits/sec    0   45.2 KBytes       
[  8] 222.01-223.01 sec   288 KBytes  2.36 Mbits/sec    0   42.4 KBytes       
[  8] 223.01-224.01 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 224.01-225.00 sec   231 KBytes  1.90 Mbits/sec    0   45.2 KBytes       
[  8] 225.00-226.00 sec   249 KBytes  2.04 Mbits/sec    0   42.4 KBytes       
[  8] 226.00-227.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 227.00-228.00 sec   288 KBytes  2.36 Mbits/sec    0   45.2 KBytes       
[  8] 228.00-229.01 sec   256 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 229.01-230.00 sec   227 KBytes  1.88 Mbits/sec    0   45.2 KBytes       
[  8] 230.00-231.01 sec   285 KBytes  2.32 Mbits/sec    0   45.2 KBytes       
[  8] 231.01-232.02 sec   256 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 232.02-233.00 sec   237 KBytes  1.97 Mbits/sec    0   45.2 KBytes       
[  8] 233.00-234.00 sec   249 KBytes  2.04 Mbits/sec    0   42.4 KBytes       
[  8] 234.00-235.00 sec   251 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 235.00-236.00 sec   247 KBytes  2.03 Mbits/sec    0   39.6 KBytes       
[  8] 236.00-237.00 sec   249 KBytes  2.03 Mbits/sec    0   45.2 KBytes       
[  8] 237.00-238.00 sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 238.00-239.01 sec   249 KBytes  2.02 Mbits/sec    0   42.4 KBytes       
[  8] 239.01-240.01 sec   254 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 240.01-241.01 sec   275 KBytes  2.25 Mbits/sec    0   42.4 KBytes       
[  8] 241.01-242.01 sec   249 KBytes  2.04 Mbits/sec    0   42.4 KBytes       
[  8] 242.01-243.00 sec   249 KBytes  2.05 Mbits/sec    0   42.4 KBytes       
[  8] 243.00-244.01 sec   252 KBytes  2.05 Mbits/sec    0   42.4 KBytes       
[  8] 244.01-245.00 sec   277 KBytes  2.28 Mbits/sec    0   45.2 KBytes       
[  8] 245.00-246.00 sec   267 KBytes  2.18 Mbits/sec    0   42.4 KBytes       
[  8] 246.00-247.00 sec   224 KBytes  1.84 Mbits/sec    0   5.66 KBytes       
[  8] 247.00-248.00 sec   225 KBytes  1.84 Mbits/sec    0   45.2 KBytes       
[  8] 248.00-249.00 sec   255 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 249.00-250.01 sec   256 KBytes  2.08 Mbits/sec    0   45.2 KBytes       
[  8] 250.01-251.00 sec   267 KBytes  2.21 Mbits/sec    0   45.2 KBytes       
[  8] 251.00-252.01 sec   249 KBytes  2.02 Mbits/sec    0   45.2 KBytes       
[  8] 252.01-253.01 sec   253 KBytes  2.07 Mbits/sec    0   45.2 KBytes       
[  8] 253.01-254.00 sec   256 KBytes  2.11 Mbits/sec    0   45.2 KBytes       
[  8] 254.00-255.01 sec   256 KBytes  2.09 Mbits/sec    0   45.2 KBytes       
[  8] 255.01-256.00 sec   262 KBytes  2.15 Mbits/sec    0   45.2 KBytes       
[  8] 256.00-257.00 sec   250 KBytes  2.06 Mbits/sec    0   45.2 KBytes       
[  8] 257.00-258.00 sec   279 KBytes  2.28 Mbits/sec    0   45.2 KBytes       
[  8] 258.00-259.00 sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 259.00-260.00 sec   272 KBytes  2.23 Mbits/sec    0   45.2 KBytes       
[  8] 260.00-261.01 sec   257 KBytes  2.08 Mbits/sec    0   45.2 KBytes       
[  8] 261.01-262.01 sec   255 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 262.01-263.00 sec   256 KBytes  2.12 Mbits/sec    0   42.4 KBytes       
[  8] 263.00-264.01 sec   266 KBytes  2.17 Mbits/sec    0   45.2 KBytes       
[  8] 264.01-265.01 sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 265.01-266.00 sec   253 KBytes  2.07 Mbits/sec    0   42.4 KBytes       
[  8] 266.00-267.00 sec   245 KBytes  2.02 Mbits/sec    0   45.2 KBytes       
[  8] 267.00-268.00 sec   267 KBytes  2.19 Mbits/sec    0   42.4 KBytes       
[  8] 268.00-269.00 sec   256 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 269.00-270.00 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 270.00-271.01 sec   256 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 271.01-272.01 sec   256 KBytes  2.10 Mbits/sec    0   39.6 KBytes       
[  8] 272.01-273.00 sec   224 KBytes  1.85 Mbits/sec    0   45.2 KBytes       
[  8] 273.00-274.01 sec   227 KBytes  1.85 Mbits/sec    0   45.2 KBytes       
[  8] 274.01-275.00 sec   253 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 275.00-276.00 sec   276 KBytes  2.26 Mbits/sec    0   45.2 KBytes       
[  8] 276.00-277.00 sec   268 KBytes  2.19 Mbits/sec    0   45.2 KBytes       
[  8] 277.00-278.00 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 278.00-279.00 sec   224 KBytes  1.84 Mbits/sec    0   42.4 KBytes       
[  8] 279.00-280.00 sec   288 KBytes  2.36 Mbits/sec    0   42.4 KBytes       
[  8] 280.00-281.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 281.00-282.01 sec   256 KBytes  2.08 Mbits/sec    0   45.2 KBytes       
[  8] 282.01-283.01 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 283.01-284.01 sec   224 KBytes  1.83 Mbits/sec    0   39.6 KBytes       
[  8] 284.01-285.00 sec   243 KBytes  2.00 Mbits/sec    0   42.4 KBytes       
[  8] 285.00-286.02 sec   269 KBytes  2.17 Mbits/sec    0   45.2 KBytes       
[  8] 286.02-287.00 sec   229 KBytes  1.90 Mbits/sec    0   42.4 KBytes       
[  8] 287.00-288.00 sec   251 KBytes  2.06 Mbits/sec    0   42.4 KBytes       
[  8] 288.00-289.01 sec   278 KBytes  2.25 Mbits/sec    0   42.4 KBytes       
[  8] 289.01-290.00 sec   249 KBytes  2.06 Mbits/sec    0   45.2 KBytes       
[  8] 290.00-291.01 sec   249 KBytes  2.02 Mbits/sec    0   45.2 KBytes       
